ad,frame_index,time_sec,prediction_index,rank,region,score
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,63,31.5,31,2,R Gyrus rectus,2.4
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,63,31.5,31,3,L Sulcus front inf,2.36
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,63,31.5,31,4,R Gyrus temporal middle,2.35
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,63,31.5,31,5,L Sulcus precentral-inf-part,2.3
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,63,31.5,31,6,L Gyrus temp sup-Plan tempo,2.24
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,63,31.5,31,7,R Gyrus parietal sup,2.24
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,63,31.5,31,8,L Lat Fis-post,2.23
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,64,32.0,32,1,L Lat Fis-post,2.39
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,64,32.0,32,2,L Gyrus temp sup-Plan tempo,2.39
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,64,32.0,32,3,R Gyrus temp sup-Lateral,2.34
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,64,32.0,32,4,R Sulcus precentral-inf-part,2.34
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,64,32.0,32,5,L Sulcus precentral-sup-part,2.33
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,64,32.0,32,6,R Gyrus precentral,2.33
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,64,32.0,32,7,L Gyrus precentral,2.32
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,64,32.0,32,8,L Sulcus precentral-inf-part,2.3
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,65,32.5,32,1,L Lat Fis-post,2.39
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,65,32.5,32,2,L Gyrus temp sup-Plan tempo,2.39
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,65,32.5,32,3,R Gyrus temp sup-Lateral,2.34
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,65,32.5,32,4,R Sulcus precentral-inf-part,2.34
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,65,32.5,32,5,L Sulcus precentral-sup-part,2.33
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,65,32.5,32,6,R Gyrus precentral,2.33
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,65,32.5,32,7,L Gyrus precentral,2.32
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,65,32.5,32,8,L Sulcus precentral-inf-part,2.3
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,66,33.0,33,1,L Gyrus temp sup-Plan tempo,2.56
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,66,33.0,33,2,R Sulcus precentral-inf-part,2.49
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,66,33.0,33,3,L Lat Fis-post,2.48
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,66,33.0,33,4,R Gyrus pariet inf-Angular,2.47
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,66,33.0,33,5,R Gyrus temp sup-Lateral,2.46
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,66,33.0,33,6,L Sulcus precentral-sup-part,2.44
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,66,33.0,33,7,L Gyrus precentral,2.41
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,66,33.0,33,8,L Gyrus front sup,2.41
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,67,33.5,33,1,L Gyrus temp sup-Plan tempo,2.56
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,67,33.5,33,2,R Sulcus precentral-inf-part,2.49
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,67,33.5,33,3,L Lat Fis-post,2.48
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,67,33.5,33,4,R Gyrus pariet inf-Angular,2.47
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,67,33.5,33,5,R Gyrus temp sup-Lateral,2.46
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,67,33.5,33,6,L Sulcus precentral-sup-part,2.44
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,67,33.5,33,7,L Gyrus precentral,2.41
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,67,33.5,33,8,L Gyrus front sup,2.41
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,68,34.0,34,1,L Sulcus circular insula ant,2.5
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,68,34.0,34,2,L Gyrus temp sup-Plan tempo,2.47
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,68,34.0,34,3,R Gyrus and Sulcus subcentral,2.45
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,68,34.0,34,4,R Gyrus temp sup-Lateral,2.41
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,68,34.0,34,5,L Gyrus precentral,2.4
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,68,34.0,34,6,L Gyrus pariet inf-Supramar,2.39
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,68,34.0,34,7,R Sulcus precentral-inf-part,2.38
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,68,34.0,34,8,L Lat Fis-post,2.36
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,69,34.5,34,1,L Sulcus circular insula ant,2.5
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,69,34.5,34,2,L Gyrus temp sup-Plan tempo,2.47
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,69,34.5,34,3,R Gyrus and Sulcus subcentral,2.45
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,69,34.5,34,4,R Gyrus temp sup-Lateral,2.41
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,69,34.5,34,5,L Gyrus precentral,2.4
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,69,34.5,34,6,L Gyrus pariet inf-Supramar,2.39
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,69,34.5,34,7,R Sulcus precentral-inf-part,2.38
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,69,34.5,34,8,L Lat Fis-post,2.36
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,70,35.0,35,1,L Sulcus circular insula ant,2.5
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,70,35.0,35,2,R Gyrus and Sulcus subcentral,2.41
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,70,35.0,35,3,R Gyrus orbital,2.36
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,70,35.0,35,4,R Gyrus oc-temp med-Parahip,2.34
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,70,35.0,35,5,R Sulcus circular insula sup,2.34
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,70,35.0,35,6,R Pole temporal,2.31
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,70,35.0,35,7,L Gyrus cuneus,2.31
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,70,35.0,35,8,L Sulcus circular insula inf,2.31
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,71,35.5,35,1,L Sulcus circular insula ant,2.5
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,71,35.5,35,2,R Gyrus and Sulcus subcentral,2.41
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,71,35.5,35,3,R Gyrus orbital,2.36
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,71,35.5,35,4,R Gyrus oc-temp med-Parahip,2.34
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,71,35.5,35,5,R Sulcus circular insula sup,2.34
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,71,35.5,35,6,R Pole temporal,2.31
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,71,35.5,35,7,L Gyrus cuneus,2.31
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,71,35.5,35,8,L Sulcus circular insula inf,2.31
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,72,36.0,36,1,L Sulcus circular insula ant,2.42
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,72,36.0,36,2,R Gyrus and Sulcus subcentral,2.36
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,72,36.0,36,3,R Gyrus cuneus,2.35
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,72,36.0,36,4,R Sulcus oc sup and transversal,2.34
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,72,36.0,36,5,L Gyrus cuneus,2.33
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,72,36.0,36,6,L Gyrus and Sulcus subcentral,2.3
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,72,36.0,36,7,L Gyrus oc-temp med-Lingual,2.3
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,72,36.0,36,8,R Gyrus oc-temp med-Parahip,2.3
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,73,36.5,36,1,L Sulcus circular insula ant,2.42
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,73,36.5,36,2,R Gyrus and Sulcus subcentral,2.36
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,73,36.5,36,3,R Gyrus cuneus,2.35
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,73,36.5,36,4,R Sulcus oc sup and transversal,2.34
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,73,36.5,36,5,L Gyrus cuneus,2.33
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,73,36.5,36,6,L Gyrus and Sulcus subcentral,2.3
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,73,36.5,36,7,L Gyrus oc-temp med-Lingual,2.3
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,73,36.5,36,8,R Gyrus oc-temp med-Parahip,2.3
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,74,37.0,37,1,R Sulcus orbital med-olfact,2.38
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,74,37.0,37,2,R Gyrus and Sulcus subcentral,2.37
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,74,37.0,37,3,R Sulcus oc sup and transversal,2.31
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,74,37.0,37,4,R Gyrus front sup,2.31
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,74,37.0,37,5,L Gyrus cuneus,2.29
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,74,37.0,37,6,R Gyrus cuneus,2.29
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,74,37.0,37,7,L Pole temporal,2.28
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,74,37.0,37,8,R Gyrus occipital sup,2.28
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,75,37.5,37,1,R Sulcus orbital med-olfact,2.38
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,75,37.5,37,2,R Gyrus and Sulcus subcentral,2.37
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,75,37.5,37,3,R Sulcus oc sup and transversal,2.31
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,75,37.5,37,4,R Gyrus front sup,2.31
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,75,37.5,37,5,L Gyrus cuneus,2.29
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,75,37.5,37,6,R Gyrus cuneus,2.29
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,75,37.5,37,7,L Pole temporal,2.28
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,75,37.5,37,8,R Gyrus occipital sup,2.28
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,76,38.0,38,1,R Sulcus orbital med-olfact,2.45
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,76,38.0,38,2,R Gyrus temporal inf,2.35
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,76,38.0,38,3,R Sulcus temporal inf,2.3
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,76,38.0,38,4,L Sulcus temporal inf,2.29
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,76,38.0,38,5,L Sulcus orbital lateral,2.28
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,76,38.0,38,6,L Sulcus suborbital,2.23
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,76,38.0,38,7,L Gyrus and Sulcus cingul-Ant,2.23
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,76,38.0,38,8,L Gyrus and Sulcus cingul-Mid-Ant,2.22
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,77,38.5,38,1,R Sulcus orbital med-olfact,2.45
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,77,38.5,38,2,R Gyrus temporal inf,2.35
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,77,38.5,38,3,R Sulcus temporal inf,2.3
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,77,38.5,38,4,L Sulcus temporal inf,2.29
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,77,38.5,38,5,L Sulcus orbital lateral,2.28
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,77,38.5,38,6,L Sulcus suborbital,2.23
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,77,38.5,38,7,L Gyrus and Sulcus cingul-Ant,2.23
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,77,38.5,38,8,L Gyrus and Sulcus cingul-Mid-Ant,2.22
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,78,39.0,39,1,L Gyrus oc-temp med-Parahip,2.42
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,78,39.0,39,2,L Gyrus front middle,2.36
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,78,39.0,39,3,L Gyrus and Sulcus cingul-Ant,2.33
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,78,39.0,39,4,R Gyrus temporal inf,2.3
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,78,39.0,39,5,L Sulcus orbital-H Shaped,2.29
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,78,39.0,39,6,R Sulcus temporal inf,2.28
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,78,39.0,39,7,R Sulcus orbital med-olfact,2.28
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,78,39.0,39,8,L Gyrus rectus,2.27
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,79,39.5,39,1,L Gyrus oc-temp med-Parahip,2.42
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,79,39.5,39,2,L Gyrus front middle,2.36
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,79,39.5,39,3,L Gyrus and Sulcus cingul-Ant,2.33
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,79,39.5,39,4,R Gyrus temporal inf,2.3
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,79,39.5,39,5,L Sulcus orbital-H Shaped,2.29
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,79,39.5,39,6,R Sulcus temporal inf,2.28
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,79,39.5,39,7,R Sulcus orbital med-olfact,2.28
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,79,39.5,39,8,L Gyrus rectus,2.27
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,80,40.0,40,1,L Sulcus orbital med-olfact,2.4
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,80,40.0,40,2,L Gyrus and Sulcus cingul-Ant,2.34
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,80,40.0,40,3,R Sulcus temporal inf,2.24
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,80,40.0,40,4,L Gyrus pariet inf-Angular,2.23
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,80,40.0,40,5,L Sulcus cingul-Marginalis,2.22
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,80,40.0,40,6,R Gyrus rectus,2.22
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,80,40.0,40,7,L Gyrus oc-temp med-Parahip,2.21
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,80,40.0,40,8,L Sulcus pericallosal,2.21
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,81,40.5,40,1,L Sulcus orbital med-olfact,2.4
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,81,40.5,40,2,L Gyrus and Sulcus cingul-Ant,2.34
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,81,40.5,40,3,R Sulcus temporal inf,2.24
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,81,40.5,40,4,L Gyrus pariet inf-Angular,2.23
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,81,40.5,40,5,L Sulcus cingul-Marginalis,2.22
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,81,40.5,40,6,R Gyrus rectus,2.22
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,81,40.5,40,7,L Gyrus oc-temp med-Parahip,2.21
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,81,40.5,40,8,L Sulcus pericallosal,2.21
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,82,41.0,41,1,L Sulcus pericallosal,2.48
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,82,41.0,41,2,L Sulcus orbital med-olfact,2.48
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,82,41.0,41,3,R Sulcus temporal inf,2.32
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,82,41.0,41,4,L Gyrus and Sulcus cingul-Ant,2.29
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,82,41.0,41,5,L Gyrus pariet inf-Angular,2.29
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,82,41.0,41,6,L Gyrus cingul-Post-dorsal,2.18
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,82,41.0,41,7,L Sulcus cingul-Marginalis,2.13
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,82,41.0,41,8,L Sulcus suborbital,2.12
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,83,41.5,41,1,L Sulcus pericallosal,2.48
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,83,41.5,41,2,L Sulcus orbital med-olfact,2.48
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,83,41.5,41,3,R Sulcus temporal inf,2.32
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,83,41.5,41,4,L Gyrus and Sulcus cingul-Ant,2.29
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,83,41.5,41,5,L Gyrus pariet inf-Angular,2.29
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,83,41.5,41,6,L Gyrus cingul-Post-dorsal,2.18
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,83,41.5,41,7,L Sulcus cingul-Marginalis,2.13
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,83,41.5,41,8,L Sulcus suborbital,2.12
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,84,42.0,42,1,L Sulcus pericallosal,2.33
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,84,42.0,42,2,L Sulcus orbital med-olfact,2.26
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,84,42.0,42,3,L Gyrus cingul-Post-dorsal,2.22
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,84,42.0,42,4,L Gyrus and Sulcus cingul-Ant,2.19
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,84,42.0,42,5,R Gyrus rectus,2.12
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,84,42.0,42,6,L Gyrus temporal middle,2.1
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,84,42.0,42,7,R Sulcus temporal inf,2.1
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,84,42.0,42,8,L Gyrus pariet inf-Angular,2.09
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,85,42.5,42,1,L Sulcus pericallosal,2.33
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,85,42.5,42,2,L Sulcus orbital med-olfact,2.26
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,85,42.5,42,3,L Gyrus cingul-Post-dorsal,2.22
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,85,42.5,42,4,L Gyrus and Sulcus cingul-Ant,2.19
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,85,42.5,42,5,R Gyrus rectus,2.12
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,85,42.5,42,6,L Gyrus temporal middle,2.1
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,85,42.5,42,7,R Sulcus temporal inf,2.1
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,85,42.5,42,8,L Gyrus pariet inf-Angular,2.09
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,86,43.0,43,1,L Gyrus cingul-Post-dorsal,2.21
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,86,43.0,43,2,L Sulcus orbital med-olfact,2.21
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,86,43.0,43,3,L Sulcus pericallosal,2.19
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,87,43.5,43,1,L Gyrus cingul-Post-dorsal,2.21
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,87,43.5,43,2,L Sulcus orbital med-olfact,2.21
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,87,43.5,43,3,L Sulcus pericallosal,2.19
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,90,45.0,45,1,R Gyrus front sup,2.17
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,90,45.0,45,2,R Sulcus collat transv ant,2.15
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,90,45.0,45,3,R Gyrus temporal inf,2.06
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,90,45.0,45,4,R Gyrus rectus,2.04
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,91,45.5,45,1,R Gyrus front sup,2.17
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,91,45.5,45,2,R Sulcus collat transv ant,2.15
Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035,91,45.5,45,3,R Gyrus temporal inf,2.06
